GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03
0500000US12081,12081,"Manatee County, Florida",002,White alone,290861,1725,290861,(X)
0500000US12081,12081,"Manatee County, Florida",004,Black or African American alone,31903,616,31903,(X)
0500000US12081,12081,"Manatee County, Florida",012,Asian alone (400-499),6309,317,6309,(X)
0500000US12081,12081,"Manatee County, Florida",070,Some other race alone,8841,1580,8841,(X)
0500000US12083,12083,"Marion County, Florida",002,White alone,275115,1410,275115,(X)
0500000US12083,12083,"Marion County, Florida",004,Black or African American alone,43498,991,43498,(X)
0500000US12083,12083,"Marion County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",1166,286,1166,(X)
0500000US12083,12083,"Marion County, Florida",012,Asian alone (400-499),5059,301,5059,(X)
0500000US12083,12083,"Marion County, Florida",070,Some other race alone,4358,1135,4358,(X)
0500000US12085,12085,"Martin County, Florida",002,White alone,132047,1200,132047,(X)
0500000US12085,12085,"Martin County, Florida",004,Black or African American alone,8482,298,8482,(X)
0500000US12085,12085,"Martin County, Florida",012,Asian alone (400-499),1689,186,1689,(X)
0500000US12085,12085,"Martin County, Florida",070,Some other race alone,6187,1292,6187,(X)
0500000US12086,12086,"Miami-Dade County, Florida",002,White alone,1999090,3664,1999090,(X)
0500000US12086,12086,"Miami-Dade County, Florida",004,Black or African American alone,491978,3203,491978,(X)
0500000US12086,12086,"Miami-Dade County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",4001,574,4001,(X)
0500000US12086,12086,"Miami-Dade County, Florida",012,Asian alone (400-499),41871,985,41871,(X)
0500000US12086,12086,"Miami-Dade County, Florida",070,Some other race alone,64010,3008,64010,(X)
0500000US12087,12087,"Monroe County, Florida",002,White alone,67628,520,67628,(X)
0500000US12087,12087,"Monroe County, Florida",004,Black or African American alone,4970,297,4970,(X)
0500000US12087,12087,"Monroe County, Florida",012,Asian alone (400-499),769,143,769,(X)
0500000US12087,12087,"Monroe County, Florida",070,Some other race alone,822,374,822,(X)
0500000US12089,12089,"Nassau County, Florida",002,White alone,68588,239,68588,(X)
0500000US12089,12089,"Nassau County, Florida",004,Black or African American alone,4876,218,4876,(X)
0500000US12091,12091,"Okaloosa County, Florida",002,White alone,152507,832,152507,(X)
0500000US12091,12091,"Okaloosa County, Florida",004,Black or African American alone,17580,739,17580,(X)
0500000US12091,12091,"Okaloosa County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",1107,249,1107,(X)
0500000US12091,12091,"Okaloosa County, Florida",012,Asian alone (400-499),5637,414,5637,(X)
0500000US12091,12091,"Okaloosa County, Florida",070,Some other race alone,5591,836,5591,(X)
0500000US12093,12093,"Okeechobee County, Florida",002,White alone,33535,538,33535,(X)
0500000US12093,12093,"Okeechobee County, Florida",004,Black or African American alone,3536,125,3536,(X)
0500000US12093,12093,"Okeechobee County, Florida",070,Some other race alone,1076,513,1076,(X)
0500000US12095,12095,"Orange County, Florida",002,White alone,792374,4942,792374,(X)
0500000US12095,12095,"Orange County, Florida",004,Black or African American alone,255754,2313,255754,(X)
0500000US12095,12095,"Orange County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",2792,541,2792,(X)
0500000US12095,12095,"Orange County, Florida",012,Asian alone (400-499),63813,1170,63813,(X)
0500000US12095,12095,"Orange County, Florida",070,Some other race alone,76473,4431,76473,(X)
0500000US12097,12097,"Osceola County, Florida",002,White alone,227745,2692,227745,(X)
0500000US12097,12097,"Osceola County, Florida",004,Black or African American alone,34061,1283,34061,(X)
0500000US12097,12097,"Osceola County, Florida",012,Asian alone (400-499),7891,649,7891,(X)
0500000US12097,12097,"Osceola County, Florida",070,Some other race alone,19706,2431,19706,(X)
0500000US12099,12099,"Palm Beach County, Florida",002,White alone,1033939,2693,1033939,(X)
0500000US12099,12099,"Palm Beach County, Florida",004,Black or African American alone,247805,1658,247805,(X)
0500000US12099,12099,"Palm Beach County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",2686,616,2686,(X)
0500000US12099,12099,"Palm Beach County, Florida",012,Asian alone (400-499),34524,785,34524,(X)
0500000US12099,12099,"Palm Beach County, Florida",070,Some other race alone,30071,2128,30071,(X)
0500000US12101,12101,"Pasco County, Florida",002,White alone,425022,1210,425022,(X)
0500000US12101,12101,"Pasco County, Florida",004,Black or African American alone,24301,754,24301,(X)
0500000US12101,12101,"Pasco County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",1727,270,1727,(X)
0500000US12101,12101,"Pasco County, Florida",012,Asian alone (400-499),11068,457,11068,(X)
0500000US12101,12101,"Pasco County, Florida",070,Some other race alone,5198,814,5198,(X)
0500000US12103,12103,"Pinellas County, Florida",002,White alone,769793,1595,769793,(X)
0500000US12103,12103,"Pinellas County, Florida",004,Black or African American alone,96133,1240,96133,(X)
0500000US12103,12103,"Pinellas County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",2610,339,2610,(X)
0500000US12103,12103,"Pinellas County, Florida",012,Asian alone (400-499),29531,688,29531,(X)
0500000US12103,12103,"Pinellas County, Florida",070,Some other race alone,9304,1402,9304,(X)
0500000US12105,12105,"Polk County, Florida",002,White alone,493630,1870,493630,(X)
0500000US12105,12105,"Polk County, Florida",004,Black or African American alone,94487,1155,94487,(X)
0500000US12105,12105,"Polk County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",1663,343,1663,(X)
0500000US12105,12105,"Polk County, Florida",012,Asian alone (400-499),10479,454,10479,(X)
0500000US12105,12105,"Polk County, Florida",070,Some other race alone,11439,1770,11439,(X)
0500000US12107,12107,"Putnam County, Florida",002,White alone,56529,564,56529,(X)
0500000US12107,12107,"Putnam County, Florida",004,Black or African American alone,11969,229,11969,(X)
0500000US12107,12107,"Putnam County, Florida",070,Some other race alone,2083,606,2083,(X)
0500000US12109,12109,"St. Johns County, Florida",002,White alone,188004,619,188004,(X)
0500000US12109,12109,"St. Johns County, Florida",004,Black or African American alone,11366,589,11366,(X)
0500000US12109,12109,"St. Johns County, Florida",012,Asian alone (400-499),4772,348,4772,(X)
0500000US12109,12109,"St. Johns County, Florida",070,Some other race alone,1071,470,1071,(X)
0500000US12111,12111,"St. Lucie County, Florida",002,White alone,210714,2006,210714,(X)
0500000US12111,12111,"St. Lucie County, Florida",004,Black or African American alone,55585,1046,55585,(X)
0500000US12111,12111,"St. Lucie County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",760,215,760,(X)
0500000US12111,12111,"St. Lucie County, Florida",012,Asian alone (400-499),5069,342,5069,(X)
0500000US12111,12111,"St. Lucie County, Florida",070,Some other race alone,8877,1896,8877,(X)
0500000US12113,12113,"Santa Rosa County, Florida",002,White alone,138251,583,138251,(X)
0500000US12113,12113,"Santa Rosa County, Florida",004,Black or African American alone,9226,486,9226,(X)
0500000US12113,12113,"Santa Rosa County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",900,250,900,(X)
0500000US12113,12113,"Santa Rosa County, Florida",012,Asian alone (400-499),3131,309,3131,(X)
0500000US12113,12113,"Santa Rosa County, Florida",070,Some other race alone,2332,575,2332,(X)
0500000US12115,12115,"Sarasota County, Florida",002,White alone,357445,1017,357445,(X)
0500000US12115,12115,"Sarasota County, Florida",004,Black or African American alone,18479,762,18479,(X)
0500000US12115,12115,"Sarasota County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",1075,199,1075,(X)
0500000US12115,12115,"Sarasota County, Florida",012,Asian alone (400-499),5736,297,5736,(X)
0500000US12115,12115,"Sarasota County, Florida",070,Some other race alone,3016,741,3016,(X)
0500000US12117,12117,"Seminole County, Florida",002,White alone,348169,1631,348169,(X)
0500000US12117,12117,"Seminole County, Florida",004,Black or African American alone,50641,1191,50641,(X)
0500000US12117,12117,"Seminole County, Florida",012,Asian alone (400-499),18172,495,18172,(X)
0500000US12117,12117,"Seminole County, Florida",070,Some other race alone,7421,1204,7421,(X)
0500000US12119,12119,"Sumter County, Florida",002,White alone,95851,368,95851,(X)
0500000US12119,12119,"Sumter County, Florida",004,Black or African American alone,9051,217,9051,(X)
0500000US12119,12119,"Sumter County, Florida",070,Some other race alone,1039,288,1039,(X)
0500000US12121,12121,"Suwannee County, Florida",002,White alone,36081,341,36081,(X)
0500000US12121,12121,"Suwannee County, Florida",004,Black or African American alone,5901,209,5901,(X)
0500000US12123,12123,"Taylor County, Florida",002,White alone,17021,164,17021,(X)
0500000US12123,12123,"Taylor County, Florida",004,Black or African American alone,4878,200,4878,(X)
0500000US12125,12125,"Union County, Florida",002,White alone,11236,94,11236,(X)
0500000US12125,12125,"Union County, Florida",004,Black or African American alone,3280,139,3280,(X)
0500000US12127,12127,"Volusia County, Florida",002,White alone,417668,1576,417668,(X)
0500000US12127,12127,"Volusia County, Florida",004,Black or African American alone,53036,906,53036,(X)
0500000US12127,12127,"Volusia County, Florida",006,"American Indian and Alaska Native alone (300, A01-Z99)",1809,414,1809,(X)
0500000US12127,12127,"Volusia County, Florida",012,Asian alone (400-499),8540,459,8540,(X)
0500000US12127,12127,"Volusia County, Florida",070,Some other race alone,12572,1498,12572,(X)
0500000US12129,12129,"Wakulla County, Florida",002,White alone,25481,107,25481,(X)
0500000US12129,12129,"Wakulla County, Florida",004,Black or African American alone,4817,235,4817,(X)
0500000US12131,12131,"Walton County, Florida",002,White alone,51711,388,51711,(X)
0500000US12131,12131,"Walton County, Florida",004,Black or African American alone,3078,295,3078,(X)
0500000US12131,12131,"Walton County, Florida",070,Some other race alone,1762,384,1762,(X)
0500000US12133,12133,"Washington County, Florida",002,White alone,19619,109,19619,(X)
0500000US12133,12133,"Washington County, Florida",004,Black or African American alone,3737,174,3737,(X)
0500000US13001,13001,"Appling County, Georgia",002,White alone,14121,342,14121,(X)
0500000US13001,13001,"Appling County, Georgia",004,Black or African American alone,3479,168,3479,(X)
0500000US13003,13003,"Atkinson County, Georgia",002,White alone,5541,234,5541,(X)
0500000US13003,13003,"Atkinson County, Georgia",004,Black or African American alone,1429,109,1429,(X)
0500000US13003,13003,"Atkinson County, Georgia",070,Some other race alone,1113,228,1113,(X)
0500000US13005,13005,"Bacon County, Georgia",002,White alone,8746,221,8746,(X)
0500000US13005,13005,"Bacon County, Georgia",004,Black or African American alone,1678,162,1678,(X)
0500000US13007,13007,"Baker County, Georgia",002,White alone,1663,209,1663,(X)
0500000US13007,13007,"Baker County, Georgia",004,Black or African American alone,1569,200,1569,(X)
0500000US13009,13009,"Baldwin County, Georgia",002,White alone,24998,133,24998,(X)
0500000US13009,13009,"Baldwin County, Georgia",004,Black or African American alone,18998,185,18998,(X)
0500000US13011,13011,"Banks County, Georgia",002,White alone,17129,102,17129,(X)
0500000US13013,13013,"Barrow County, Georgia",002,White alone,57974,630,57974,(X)
0500000US13013,13013,"Barrow County, Georgia",004,Black or African American alone,8338,406,8338,(X)
0500000US13013,13013,"Barrow County, Georgia",012,Asian alone (400-499),2521,121,2521,(X)
0500000US13013,13013,"Barrow County, Georgia",070,Some other race alone,1423,507,1423,(X)
0500000US13015,13015,"Bartow County, Georgia",002,White alone,84787,895,84787,(X)
0500000US13015,13015,"Bartow County, Georgia",004,Black or African American alone,11138,378,11138,(X)
0500000US13015,13015,"Bartow County, Georgia",070,Some other race alone,2715,904,2715,(X)
0500000US13017,13017,"Ben Hill County, Georgia",002,White alone,10669,152,10669,(X)
0500000US13017,13017,"Ben Hill County, Georgia",004,Black or African American alone,6249,147,6249,(X)
0500000US13019,13019,"Berrien County, Georgia",002,White alone,16002,189,16002,(X)
0500000US13019,13019,"Berrien County, Georgia",004,Black or African American alone,2174,152,2174,(X)
0500000US13021,13021,"Bibb County, Georgia",002,White alone,66490,491,66490,(X)
0500000US13021,13021,"Bibb County, Georgia",004,Black or African American alone,82193,468,82193,(X)
0500000US13021,13021,"Bibb County, Georgia",012,Asian alone (400-499),2662,200,2662,(X)
0500000US13021,13021,"Bibb County, Georgia",070,Some other race alone,744,373,744,(X)
0500000US13023,13023,"Bleckley County, Georgia",002,White alone,8919,65,8919,(X)
0500000US13023,13023,"Bleckley County, Georgia",004,Black or African American alone,3342,107,3342,(X)
0500000US13025,13025,"Brantley County, Georgia",002,White alone,17440,75,17440,(X)
0500000US13025,13025,"Brantley County, Georgia",004,Black or African American alone,588,211,588,(X)
0500000US13027,13027,"Brooks County, Georgia",002,White alone,9250,171,9250,(X)
0500000US13027,13027,"Brooks County, Georgia",004,Black or African American alone,5498,104,5498,(X)
0500000US13029,13029,"Bryan County, Georgia",002,White alone,25959,273,25959,(X)
0500000US13029,13029,"Bryan County, Georgia",004,Black or African American alone,5049,233,5049,(X)
0500000US13029,13029,"Bryan County, Georgia",012,Asian alone (400-499),727,139,727,(X)
0500000US13031,13031,"Bulloch County, Georgia",002,White alone,47717,292,47717,(X)
0500000US13031,13031,"Bulloch County, Georgia",004,Black or African American alone,20583,388,20583,(X)
0500000US13031,13031,"Bulloch County, Georgia",012,Asian alone (400-499),1274,107,1274,(X)
0500000US13031,13031,"Bulloch County, Georgia",070,Some other race alone,1159,338,1159,(X)
0500000US13033,13033,"Burke County, Georgia",002,White alone,11004,139,11004,(X)
0500000US13033,13033,"Burke County, Georgia",004,Black or African American alone,11460,112,11460,(X)
0500000US13035,13035,"Butts County, Georgia",002,White alone,16330,147,16330,(X)
0500000US13035,13035,"Butts County, Georgia",004,Black or African American alone,6577,125,6577,(X)
0500000US13037,13037,"Calhoun County, Georgia",002,White alone,2203,46,2203,(X)
